month,NO2_density
2020-02,3.664112178199797e-05
2020-02,6.539098954360053e-05
2020-02,6.490891750953003e-05
2020-02,5.2978552544469746e-05
2020-02,4.9836427374844785e-05
2020-02,5.5200305494444e-05
2020-02,5.991689874870392e-05
2020-02,5.986139758876336e-05
2020-02,0.00011138338475806658
2020-02,0.00015126252535928647
2020-02,0.00011878496737294894
2020-02,0.00013957522565498584
2020-02,0.00013458326206282714
2020-02,0.00010198417728595087
2020-02,5.918224907680801e-05
2020-02,6.441825014691993e-05
2020-02,6.53989987736394e-05
2020-02,9.522538564109441e-05
2020-02,9.587372839166156e-05
2020-02,8.081375189726265e-05
2020-02,9.479729461167866e-05
2020-02,0.00011547484768170873
2020-02,0.00011783312568904394
2020-02,0.0001425210262476814
2020-02,0.0001503813489657299
2020-02,0.00012448597375875313
2020-02,0.0001441816947142561
2020-02,0.00010829844359659783
2020-02,6.61037855525234e-05
2020-03,7.01983946373544e-05
2020-03,5.261898170042923e-05
2020-03,5.13605830381555e-05
2020-03,4.697014542521178e-05
2020-03,4.700618984764821e-05
2020-03,1.256149170274735e-05
2020-03,5.963128018535672e-05
2020-03,7.338709690940157e-05
2020-03,4.724787734200718e-05
2020-03,8.152201651104876e-05
2020-03,0.00010050770471281586
2020-03,8.16717457027531e-05
2020-03,5.7445148362301404e-05
2020-03,6.738101616540822e-05
2020-03,5.521489809878908e-05
2020-03,6.359687452814133e-05
2020-03,6.357488700404374e-05
2020-03,0.00012129429217376082
2020-03,8.387087493245968e-05
2020-03,7.667255179071781e-05
2020-03,7.64851364297899e-05
2020-03,0.00015069448399544568
2020-03,6.827079330483752e-05
2020-03,8.238317503480439e-05
2020-03,0.00011642592504572181
2020-03,6.33998023754451e-05
2020-03,0.00016241308612141052
2020-03,9.253820518493965e-05
2020-03,0.00015396206141335056
2020-03,7.580927645126552e-05
2020-03,4.864617850748345e-05
2020-03,7.775561628665135e-05
2020-03,9.807323923736231e-05
2020-03,7.689297231301983e-05
2020-03,0.00011230369404191128
2020-03,0.00015656956980223503
2020-03,6.546587635992641e-05
2020-03,8.09624064670763e-05
2020-03,0.00010928077521731352
2020-03,0.0001841351061346845
2020-03,0.00014317484566421054
2020-03,0.00015727494648587324
2020-03,8.599982562192952e-05
2020-03,0.00011933323433654467
2020-03,0.00015437301939945908
2020-03,9.46292964934618e-05
2020-04,0.0001518789251345624
2020-04,0.00013353406689280175
2020-04,0.00015178834359108866
2020-04,9.838699807551216e-05
2020-04,0.00015607691526897853
2020-04,8.601764078550121e-05
2020-04,8.704489651162465e-05
2020-04,6.447748540850659e-05
2020-04,6.289425833250834e-05
2020-04,6.28602365600702e-05
2020-04,8.421337405354124e-05
2020-04,5.754280544395587e-05
2020-04,0.00011710986583167512
2020-04,0.0001714935441395876
2020-04,9.772317202192002e-05
2020-04,0.00016167844284350265
2020-04,0.00011106980318190468
2020-04,9.627313390327499e-05
2020-04,6.982104745044111e-05
2020-04,7.636195748388186e-05
2020-04,7.826980789326729e-05
2020-04,7.397367643946896e-05
2020-04,6.894979100487792e-05
2020-04,6.863810799545155e-05
2020-04,8.280914659524794e-05
2020-04,9.697667806110665e-05
2020-04,6.138514821277098e-05
2020-04,7.306918043781272e-05
2020-04,6.389622174792655e-05
2020-04,7.708589659105353e-05
2020-04,6.93772493874863e-05
2020-04,9.292406720018549e-05
2020-04,7.00109897809633e-05
2020-04,0.0001606461267627763
2020-04,7.726203621598927e-05
2020-04,7.631042260313037e-05
2020-04,6.772570997018547e-05
2020-04,8.176884407124177e-05
2020-04,8.531497599828804e-05
2020-04,6.783794100636812e-05
2020-04,6.288811346625017e-05
2020-04,6.347313474025618e-05
2020-04,8.002476075725017e-05
2020-04,6.995031956076906e-05
2020-04,8.249898766579177e-05
2020-05,8.319012232701405e-05
2020-05,7.239776234850251e-05
2020-05,7.169415634471118e-05
2020-05,0.00010417055490387783
2020-05,0.00011555476471082293
2020-05,0.00012229163469257504
2020-05,0.00013661128678124502
2020-05,0.00011336046492995363
2020-05,0.00011360437932535335
2020-05,9.786480399242436e-05
2020-05,8.96514551371075e-05
2020-05,7.163305509052137e-05
2020-05,6.856381307404805e-05
2020-05,8.01628131956546e-05
2020-05,7.874731371647998e-05
2020-05,7.00782514110159e-05
2020-05,6.213365904390401e-05
2020-05,6.367305837354994e-05
2020-05,1.2932329191485244e-05
2020-05,0.00014355582292538917
2020-05,9.881241958277633e-05
2020-05,0.00010252756382753624
2020-05,0.00011543981520064733
2020-05,8.23520724722099e-05
2020-05,9.530253664720438e-05
2020-05,9.227545082816986e-05
2020-05,7.547450267158039e-05
2020-05,7.815402143794914e-05
2020-05,9.646693718328907e-05
2020-05,7.07191627608694e-05
2020-05,6.627500722691565e-05
2020-05,7.800774147389272e-05
2020-05,8.09032173780461e-05
2020-05,8.434926610758404e-05
2020-05,8.351645804614185e-05
2020-05,7.090371834019264e-05
2020-05,5.718386319482382e-05
2020-05,5.966061485443531e-05
2020-05,6.026292749412088e-05
2020-05,6.635224818215185e-05
2020-05,6.946807091098824e-05
2020-05,6.026391483499555e-05
2020-05,5.790865577616776e-05
2020-05,5.706957492593362e-05
2020-05,5.724902912429221e-05
2020-05,6.217374942269346e-05
2020-05,5.700939998741862e-05
2020-05,5.6533148957971184e-05
2020-05,7.301580879397584e-05
2020-05,9.007203415232115e-05
2020-05,6.92983300817037e-05
2020-05,6.0955694856461325e-05
2020-06,4.352228896968734e-05
2020-06,4.330550569317295e-05
2020-06,7.092536501692444e-05
2020-06,6.511755554462732e-05
2020-06,7.264611989583303e-05
2020-06,8.118079687577021e-05
2020-06,5.6081363279283846e-05
2020-06,9.913677360202237e-05
2020-06,2.488588250429793e-05
2020-06,7.299736858366113e-05
2020-06,8.232723458957169e-05
2020-06,8.035115814661301e-05
2020-06,8.245185284477363e-05
2020-06,9.026301023958305e-05
2020-06,8.630900063230679e-05
2020-06,7.646983051387112e-05
2020-06,7.88918969997894e-05
2020-06,8.021956982688957e-05
2020-06,7.465592160610095e-05
2020-06,6.0858990072712073e-05
2020-06,6.260045604930463e-05
2020-06,8.62026603629355e-05
2020-06,9.384177759677186e-05
2020-06,9.364437212834713e-05
2020-06,9.454747241188676e-05
2020-06,9.144027298726943e-05
2020-06,8.282773474241553e-05
2020-06,1.3790547447531907e-05
2020-06,7.864405951024252e-05
2020-06,9.267271555555102e-05
2020-06,6.559056126125866e-05
2020-06,8.816665883132535e-05
2020-06,5.182791427487668e-05
2020-06,8.422718551426705e-05
2020-06,8.624571992127183e-05
2020-06,8.51016133399421e-05
2020-06,9.780797273753692e-05
2020-06,7.49673497130813e-05
2020-06,0.00010082233300371077
2020-06,0.0001147746964600293
2020-06,9.391092676500485e-05
2020-06,9.965233643381543e-05
2020-06,6.219552050032887e-05
2020-06,8.725148796065747e-05
2020-06,7.604853378815856e-05
2020-06,8.152838776214556e-05
2020-06,9.656444261308688e-05
2020-07,7.943845477724339e-05
2020-07,0.00010142674995554527
2020-07,7.295093182255665e-05
2020-07,0.00010462716305154422
2020-07,9.998974623822775e-05
2020-07,0.00010667192388328634
2020-07,0.0001501965348630053
2020-07,0.00010810688359728238
2020-07,8.751245701100568e-05
2020-07,0.00011175173747815041
2020-07,9.279444170004108e-05
2020-07,5.8145520289496e-05
2020-07,8.962902313614048e-05
2020-07,9.172006977613022e-05
2020-07,5.884772055102887e-05
2020-07,5.588101585664223e-05
2020-07,8.376559365124169e-05
2020-07,0.00010244030171801934
2020-07,9.377729564670645e-05
2020-07,0.0001004770008309982
2020-07,6.511160700064413e-05
2020-07,6.740585856599251e-05
2020-07,8.279627974567153e-05
2020-07,5.637497689297889e-05
2020-07,7.287897028348342e-05
2020-07,8.311114911898465e-05
2020-07,8.326171244846252e-05
2020-07,7.805568511945808e-05
2020-07,7.603397991640743e-05
2020-07,9.223016597141276e-05
2020-07,7.708105070754492e-05
2020-07,8.304947152777329e-05
2020-07,6.277703744190719e-05
2020-07,6.291640834034815e-05
2020-07,7.358104565939879e-05
2020-07,7.31018506458315e-05
2020-07,8.361814638763384e-05
2020-07,7.613515290501641e-05
2020-07,6.197928083588089e-05
2020-07,6.224922028608815e-05
2020-07,7.017242088392592e-05
2020-07,0.0001062802168675734
2020-08,9.856760254716083e-05
2020-08,0.00010181834828932874
2020-08,9.675827970018678e-05
2020-08,9.939270639964433e-05
2020-08,0.00011477573019122228
2020-08,5.572756445259071e-05
2020-08,9.88431665155203e-05
2020-08,9.553482548098245e-05
2020-08,0.00010168529552276129
2020-08,8.45919528353337e-05
2020-08,8.079300055742211e-05
2020-08,7.05535106765661e-05
2020-08,9.15200255284261e-05
2020-08,0.00010358494003841235
2020-08,8.310869041512636e-05
2020-08,9.539746327889393e-05
2020-08,0.00011288879402930877
2020-08,9.612467151276448e-05
2020-08,9.18987162364451e-05
2020-08,0.00010440456204552759
2020-08,5.739460340820276e-05
2020-08,5.681864667628198e-05
2020-08,9.727676057531986e-05
2020-08,0.00010914122372296588
2020-08,0.00012328800499860663
2020-08,5.842626346251695e-05
2020-08,4.408670053077799e-05
2020-08,0.00010056114224287009
2020-08,6.110847330916881e-05
2020-08,9.391258535447227e-05
2020-08,6.354404615667382e-05
2020-08,8.247107959895987e-05
2020-08,9.77373018222437e-05
2020-08,9.727190139263681e-05
2020-08,5.5313222441317865e-05
2020-08,8.162683611027473e-05
2020-08,9.222372585323846e-05
2020-08,9.90703389192996e-05
2020-08,9.893633306773129e-05
2020-08,8.892412258649429e-05
2020-08,0.00010079762663165132
2020-08,0.00010969551165413676
2020-08,9.189382242770697e-05
2020-08,0.0001071701675265879
2020-08,8.167683136213813e-05
2020-08,7.934577423760104e-05
2020-08,9.158178505221805e-05
2020-08,0.00015545176588561862
2020-09,9.667630647585252e-05
2020-09,6.327086904047082e-05
2020-09,8.15796204723843e-05
2020-09,0.0001440352112276222
2020-09,0.00014437909533927273
2020-09,0.00011462370804656545
2020-09,8.472183814828567e-05
2020-09,6.226161873914426e-05
2020-09,7.880398783336595e-05
2020-09,5.865642372785605e-05
2020-09,6.465996790439007e-05
2020-09,0.0001342509508908983
2020-09,7.158288511805649e-05
2020-09,7.155191750779394e-05
2020-09,9.141123270598107e-05
2020-09,9.078530308922159e-05
2020-09,0.00012360412209802898
2020-09,0.00013410806475152014
2020-09,0.00018083088554571156
2020-09,0.00017314172616034954
2020-09,0.00010495463301605709
2020-09,0.00011487316571907911
2020-09,9.402170069802835e-05
2020-09,0.0001253651819515891
2020-09,9.090753810458955e-05
2020-09,7.958367274861632e-05
2020-09,7.687016786010792e-05
2020-09,0.00012722304996315263
2020-09,0.0002597862418883845
2020-09,0.00010435495036704282
2020-09,0.00010504853556049449
2020-09,7.851354755951705e-05
2020-09,5.968953672317791e-05
2020-09,8.410299794482481e-05
2020-09,0.00012546821473964753
2020-09,0.0002432875633036152
2020-09,0.00016683934294354108
2020-09,2.350074017713984e-05
2020-09,6.250560176461676e-05
2020-09,5.9800463458667795e-05
2020-09,5.662132641412265e-05
2020-09,7.933918885565385e-05
2020-09,6.803286521814535e-05
2020-09,7.628894866455406e-05
2020-09,3.576813829514896e-05
2020-09,5.5261385714586544e-05
2020-09,8.629061236918653e-05
2020-09,0.00012729132668458436
2020-09,0.0001034794177262624
2020-10,0.00010278142804192497
2020-10,5.189674313627265e-05
2020-10,3.975956741597483e-05
2020-10,8.933739700347797e-05
2020-10,7.527005857642857e-05
2020-10,8.760644166933702e-05
2020-10,7.335852087934572e-05
2020-10,8.820079854801893e-05
2020-10,6.49534102246753e-05
2020-10,0.0001419839567557526
2020-10,6.909871023509e-05
2020-10,0.00010374773359547748
2020-10,7.320449404027482e-05
2020-10,0.00027874232639395137
2020-10,0.0001285658141891387
2020-10,8.898895310265203e-05
2020-10,6.85691317333306e-05
2020-10,8.345766627448655e-05
2020-10,3.899999662331317e-05
2020-10,7.209809814619309e-05
2020-10,5.033579393215756e-05
2020-10,5.9635074472238164e-05
2020-10,6.411903004984995e-05
2020-10,0.00014994907536958717
2020-10,0.00014213963122209364
2020-10,0.00019876356184670796
2020-10,0.00011635496881523847
2020-10,0.0001510740588886635
2020-10,0.00020594679227591066
2020-10,0.00013363203411031045
2020-10,5.89348851503507e-05
2020-10,6.159678365828285e-05
2020-10,0.00011523860338496762
2020-10,6.820137428836089e-05
2020-10,6.682803705207211e-05
2020-10,5.438502207531079e-05
2020-10,5.988330742977929e-05
2020-10,9.119736557827523e-05
2020-10,7.29904124436062e-05
2020-10,0.0001404614886304441
2020-10,0.00014202304145485324
2020-10,0.00016507164566920097
2020-10,0.00014094628851341704
2020-10,0.00012151754955856804
2020-10,7.112704912651496e-05
2020-10,0.00015518153036094592
2020-10,0.0002455455563890975
2020-10,0.00019813230430835914
2020-10,0.00010437482486100281
2020-11,0.00010347874627129463
2020-11,0.00020573377530742012
2020-11,7.779908090297332e-05
2020-11,7.101320365098668e-05
2020-11,4.061075465431465e-05
2020-11,4.065990449394281e-05
2020-11,6.524695005599564e-05
2020-11,5.069294941781505e-05
2020-11,4.234763953820539e-05
2020-11,4.927111025843007e-05
2020-11,5.5012211108248613e-05
2020-11,8.961899801298923e-05
2020-11,0.00013950211204945254
2020-11,0.000160119444670224
2020-11,8.687833143795521e-05
2020-11,0.00010550087000296685
2020-11,6.066899780449792e-05
2020-11,0.00010469994435402229
2020-11,6.652677495166633e-05
2020-11,6.613708370197677e-05
2020-11,6.723742103395434e-05
2020-11,6.355670953954073e-05
2020-11,6.843032973213331e-05
2020-11,7.085012146182016e-05
2020-11,6.086362450994626e-05
2020-11,7.31695697325941e-05
2020-11,5.87055507310346e-05
2020-11,0.00011197458196213786
2020-11,0.00018035226740264177
2020-11,0.00017356670644487742
2020-11,0.00011798781025178111
2020-11,8.866776754232348e-05
2020-11,0.00010242657691292044
2020-11,7.920525581922537e-05
2020-11,7.293262984399446e-05
2020-11,6.95302636360411e-05
2020-11,4.412155590159816e-05
2020-11,0.0001048867707029442
2020-11,9.996576947444366e-05
2020-11,5.907387961972613e-05
2020-11,0.00017205633004902622
2020-11,0.0002506778457259578
2020-11,0.0001926696850386926
2020-11,7.606928864710976e-05
2020-11,8.49046709142533e-05
2020-12,0.00010337897065779202
2020-12,8.090429013008764e-05
2020-12,0.00010236547766321951
2020-12,0.00011926083240448163
2020-12,0.00010490491596339542
2020-12,6.334832209455799e-05
2020-12,0.000244178372032083
2020-12,6.193258332652175e-05
2020-12,8.878977770983996e-05
2020-12,0.00012722193804259378
2020-12,8.305420319033905e-05
2020-12,0.00010823396956394819
2020-12,8.731725451758099e-05
2020-12,7.541335904812289e-05
2020-12,8.151647404291475e-05
2020-12,7.007745797223515e-05
2020-12,7.127275895153701e-05
2020-12,9.116346340724757e-05
2020-12,6.413518458433344e-05
2020-12,7.140635534007675e-05
2020-12,8.078801690274257e-05
2020-12,0.00016397674975181858
2020-12,6.635717506598145e-05
2020-12,8.08702431727234e-05
2020-12,0.0001332491047228066
2020-12,0.00011438987124301033
2020-12,7.437998252373941e-05
2020-12,0.00014094546087843198
2020-12,6.116460655860477e-05
2020-12,7.23420871464669e-05
2020-12,7.030264095422301e-05
2020-12,5.338817268600048e-05
2020-12,5.882329501933923e-05
2020-12,7.887915978095839e-05
2020-12,7.48476385375753e-05
2020-12,9.85036068778007e-05
2020-12,8.802247736824857e-05
2020-12,8.79671185455236e-05
2020-12,7.713683021851023e-05
2020-12,8.098311976738166e-05
2020-12,8.254756738777554e-05
2020-12,9.994346951014158e-05
2020-12,8.037962150864019e-05
2020-12,8.103362388958485e-05
2020-12,0.00010790526200908801
2020-12,9.653600227928552e-05
2020-12,8.046436776925866e-05
2020-12,0.00011068828978716918
2020-12,0.00010187157156070179
2021-01,7.40669795156416e-05
2021-01,6.889264347826505e-05
2021-01,6.889981663651456e-05
2021-01,6.505735967380098e-05
2021-01,6.389892197471506e-05
2021-01,7.560273093561851e-05
2021-01,6.834078599471467e-05
2021-01,6.841824308066323e-05
2021-01,8.425339059128881e-05
2021-01,8.772157768124076e-05
2021-01,7.585308658052813e-05
2021-01,6.674322162846628e-05
2021-01,6.830254016665342e-05
2021-01,7.308098297281649e-05
2021-01,7.291979538155929e-05
2021-01,6.2463756808503e-05
2021-01,6.21157329903143e-05
2021-01,6.357017472927566e-05
2021-01,6.892366612493259e-05
2021-01,5.8700046155797057e-05
2021-01,6.066724510041054e-05
2021-01,5.481437539986872e-05
2021-01,5.019358271060538e-05
2021-01,5.862269462661581e-05
2021-01,4.497803587184502e-05
2021-01,8.37663316649772e-05
2021-01,9.00469728070303e-05
2021-01,9.756072142265997e-05
2021-01,7.104483476042645e-05
2021-01,7.26301955377148e-05
2021-01,8.322884105748308e-05
2021-01,6.46503100578938e-05
2021-01,7.603320433812274e-05
2021-01,6.24145062813419e-05
2021-01,5.5699774441254855e-05
2021-01,6.612279746061012e-05
2021-01,6.402890068411501e-05
2021-01,7.583874164558728e-05
2021-01,7.637318299877519e-05
2021-01,6.279051618522382e-05
2021-01,6.487919868971485e-05
2021-01,7.283940144694891e-05
2021-01,7.485998056778108e-05
2021-01,0.0001136472889036139
2021-01,8.475256413446735e-05
2021-01,0.0001236623415284646
2021-01,6.758399360416479e-05
2021-01,9.360271291869743e-05
2021-01,9.955057286073927e-05
2021-02,0.00011967684521967502
2021-02,9.669623954491563e-05
2021-02,0.0001035447071906799
2021-02,6.754127119270273e-05
2021-02,0.00010196311081881354
2021-02,0.00010934712604474754
2021-02,9.857470994511898e-05
2021-02,9.213876239643009e-05
2021-02,6.925786309528409e-05
2021-02,4.874973544861685e-05
2021-02,5.81647170945474e-05
2021-02,8.079158242911792e-05
2021-02,8.567402602354406e-05
2021-02,9.96484071005843e-05
2021-02,6.977963040991258e-05
2021-02,0.00013248456267394573
2021-02,9.750047500847964e-05
2021-02,0.00010687439309287264
2021-02,9.999242473165663e-05
2021-02,8.903216555099422e-05
2021-02,9.858939034279608e-05
2021-02,0.00012478594726349877
2021-02,0.00010008309825608499
2021-02,0.00010307658609825471
2021-02,9.89230274511893e-05
2021-02,5.1601560601250374e-05
2021-02,0.00010028631092451962
2021-02,0.00012085163488457055
2021-02,0.0001099978102477594
2021-02,8.57646754635435e-05
2021-02,9.142721722052609e-05
2021-02,7.119668468843078e-05
2021-02,8.429861841235141e-05
2021-02,0.00010789270193552255
2021-02,0.00010445639801289458
2021-02,0.00013828458129653613
2021-02,0.00016061710169326015
2021-02,0.00010785749167725634
2021-02,0.00011902000961404556
2021-02,9.013720689933059e-05
2021-02,8.768927648904532e-05
2021-02,9.08285374224941e-05
2021-02,9.845253671240656e-05
2021-02,0.00010273649304416738
2021-03,0.00010085187766278896
2021-03,9.345872974939244e-05
2021-03,6.207813553445951e-05
2021-03,6.850133615351044e-05
2021-03,7.113966299421398e-05
2021-03,8.281903572055543e-05
2021-03,7.338858028821059e-05
2021-03,0.00011124118758833088
2021-03,9.777667330360527e-05
2021-03,7.096236436175157e-05
2021-03,9.218297795500735e-05
2021-03,5.4863041664529404e-05
2021-03,8.534840691012998e-05
2021-03,6.566958552673971e-05
2021-03,5.436487415658368e-05
2021-03,6.268567071830684e-05
2021-03,4.801080376949941e-05
2021-03,0.00010393632220733342
2021-03,6.804199784033885e-05
2021-03,4.437017295645276e-05
2021-03,4.4834224272236515e-05
2021-03,7.766492403927264e-05
2021-03,7.7219319106514e-05
2021-03,7.217217268985562e-05
2021-03,9.465990192189485e-05
2021-03,7.969903820874049e-05
2021-03,4.0588224336390466e-05
2021-03,7.593661879262493e-05
2021-03,0.00010436083868110147
2021-03,0.0001298102076709818
2021-03,0.00010270669481026187
2021-03,6.269091499225527e-05
2021-03,8.14125210871359e-05
2021-03,8.687005449478188e-05
2021-03,9.696343730380516e-05
2021-03,9.370678942612817e-05
2021-03,0.00015648203381342696
2021-03,0.0001562526981380903
2021-03,0.00012052007396896846
2021-03,0.0001203338423567228
2021-03,0.0001241822109479789
2021-03,6.97352752668109e-05
2021-03,0.00010756425813076286
2021-03,9.492929425844914e-05
2021-03,0.00012963903964962904
2021-03,7.239180436752645e-05
2021-03,9.407074459450105e-05
2021-03,5.9576641632234994e-05
2021-04,7.300335134344172e-05
2021-04,8.347494821070468e-05
2021-04,4.649353910740468e-05
2021-04,7.693240937458324e-05
2021-04,7.672211422672702e-05
2021-04,7.724153296746662e-05
2021-04,6.817859390730074e-05
2021-04,8.899702481441828e-05
2021-04,9.067572427461495e-05
2021-04,7.003049938608097e-05
2021-04,5.891092409720365e-05
2021-04,5.810166102190059e-05
2021-04,7.808565599177343e-05
2021-04,8.356611308014442e-05
2021-04,8.73452510664529e-05
2021-04,8.527321554636421e-05
2021-04,9.504137143431402e-05
2021-04,8.296417228821198e-05
2021-04,8.295633572651924e-05
2021-04,9.121770186761381e-05
2021-04,9.093844696978595e-05
2021-04,8.314733779243997e-05
2021-04,8.320897637782063e-05
2021-04,9.627236592474809e-05
2021-04,0.00010273087333031438
2021-04,0.00010331776182537557
2021-04,0.00012624784448509252
2021-04,8.249293447884672e-05
2021-04,0.00010882373603970965
2021-04,0.00011160214527078827
2021-04,6.61733292572171e-05
2021-04,4.584744379882257e-05
2021-04,8.49511880811822e-05
2021-04,8.83425971179046e-05
2021-04,7.754051350311081e-05
2021-04,8.20438226937162e-05
2021-04,0.00010823926442681179
2021-04,0.00010461405339182302
2021-04,7.0182949230006e-05
2021-04,7.015391410389385e-05
2021-04,6.809782688958797e-05
2021-04,8.967200328999172e-05
2021-04,9.195469466950251e-05
2021-04,8.533514700867448e-05
2021-04,9.031833527525949e-05
2021-05,7.792657793437822e-05
2021-05,9.892162564927553e-05
2021-05,0.00010077248235490903
2021-05,0.00010126854334592036
2021-05,6.363251784378339e-05
2021-05,8.212431326199951e-05
2021-05,0.00010261235374789271
2021-05,0.00010114453654801929
2021-05,0.00010262131803365656
2021-05,0.00010258225958352589
2021-05,7.36980364103688e-05
2021-05,0.00013607875188214962
2021-05,0.00011040108205176495
2021-05,0.0001217586251167278
2021-05,0.00013920432376029427
2021-05,0.00011284980108520977
2021-05,8.410648213708881e-05
2021-05,7.808438927423793e-05
2021-05,6.365646013001605e-05
2021-05,8.651663670051615e-05
2021-05,9.94558587568348e-05
2021-05,0.0003008551018281796
2021-05,7.099758653783062e-05
2021-05,8.040959304232268e-05
2021-05,6.76885173911285e-05
2021-05,7.683123046352357e-05
2021-05,0.00013570587241959036
2021-05,2.405966386724134e-05
2021-05,0.00015909348905503783
2021-05,8.61079310398681e-05
2021-05,6.3601695178798e-05
2021-05,6.374634202969121e-05
2021-05,0.00012752155160839366
2021-05,0.00019633367314552414
2021-05,8.575090535207537e-05
2021-05,7.176328150186984e-05
2021-05,9.636854487729247e-05
2021-05,9.77521219221096e-05
2021-05,9.863074688349384e-05
2021-05,0.0001151044456426996
2021-05,0.0001513382704320843
2021-05,5.445593268078068e-05
2021-05,7.579750576524944e-05
2021-05,5.330925174091405e-05
2021-05,0.00010390951656875556
2021-05,7.767317454707577e-05
2021-05,0.00013019546585934548
2021-05,6.73504207563291e-05
2021-05,6.713404471873666e-05
2021-06,6.699920515010662e-05
2021-06,0.00012842448955406125
2021-06,6.960200745192948e-05
2021-06,0.00011426826241207032
2021-06,0.0001450583538118614
2021-06,0.00016648739639867486
2021-06,6.918318913699654e-05
2021-06,6.54171120918389e-05
2021-06,4.6121971478367316e-05
2021-06,8.08489323104733e-05
2021-06,8.056870946206832e-05
2021-06,5.6800307412471846e-05
2021-06,0.00021685093110075814
2021-06,0.00015388112272993724
2021-06,0.00015419893158972954
2021-06,0.0001514210519701502
2021-06,0.000107950612884889
2021-06,6.885975983487823e-05
2021-06,8.670464189212101e-05
2021-06,0.00010840571667498705
2021-06,0.00013752728139510646
2021-06,0.00013684129579090155
2021-06,0.00012757519143965303
2021-06,0.00017428152124296994
2021-06,0.00016230188554597957
2021-06,7.112133404218047e-05
2021-06,6.577115740412433e-05
2021-06,7.76884764219846e-05
2021-06,9.284069093578817e-05
2021-06,0.00011811451687219
2021-06,0.00019219325506177604
2021-06,0.00011661827102827431
2021-06,6.246355752308788e-05
2021-06,6.607213743408427e-05
2021-06,6.110747464802974e-05
2021-06,7.695104850040548e-05
2021-06,0.0001262300643812817
2021-06,0.00018997138182659607
2021-06,0.00013150947110993443
2021-06,5.51301902870535e-05
2021-06,0.00010689545486619872
2021-06,0.00013585502918394434
2021-06,0.00014702571772046646
2021-06,0.0001916461703286615
2021-06,0.00010317376126340013
2021-06,9.066530878198628e-05
2021-06,8.68230963911877e-05
2021-06,5.7283544377052774e-05
2021-07,5.490978779619178e-05
2021-07,6.803259097371022e-05
2021-07,8.57684272927874e-05
2021-07,0.0001035197571674848
2021-07,0.00018641527292788745
2021-07,0.0001229419942318512
2021-07,0.00014198320056743848
2021-07,7.114586737193607e-05
2021-07,6.838850049675204e-05
2021-07,7.560572621921238e-05
2021-07,8.114869006866424e-05
2021-07,6.899533059725938e-05
2021-07,7.306841474939519e-05
2021-07,7.654348531407834e-05
2021-07,0.0001457879950366953
2021-07,0.000142319718115057
2021-07,0.00010451916228424924
2021-07,0.00012266164201091224
2021-07,0.00010734534265902127
2021-07,0.0002052281623977978
2021-07,0.00033095798018941693
2021-07,0.00010634470165496947
2021-07,0.00013069695760055294
2021-07,0.00012906562087993428
2021-07,0.00014402166559450137
2021-07,7.974611214909865e-05
2021-07,7.290782702585315e-05
2021-07,7.111449347100115e-05
2021-07,7.112751760719342e-05
2021-07,5.9196959836797134e-05
2021-07,0.0001320028324717558
2021-07,0.00010272387059645312
2021-07,5.9087921036255285e-05
2021-07,7.422554453716544e-05
2021-07,9.404248788370591e-05
2021-07,0.00011980218250103879
2021-07,0.00015385281051834583
2021-07,0.00011486643076330572
2021-07,7.2099532945472e-05
2021-07,7.468351271962819e-05
2021-07,0.00011919215010292557
2021-07,0.0001152250222126889
2021-07,7.06868530827867e-05
2021-07,9.365320876027317e-05
2021-07,0.00013645055096174862
2021-07,0.00013532214068757767
2021-07,9.560367417921763e-05
2021-07,7.864397283492213e-05
2021-07,0.00011914581777971105
2021-07,0.00010511042763362419
2021-08,7.474500095722584e-05
2021-08,0.00017261142898819393
2021-08,0.00020944188903803263
2021-08,0.00023326503396905248
2021-08,0.0002469768301314569
2021-08,0.00021777850363292973
2021-08,0.00018525645236617129
2021-08,8.079935368990292e-05
2021-08,7.943352515466151e-05
2021-08,7.476629893398855e-05
2021-08,7.15158239342159e-05
2021-08,8.929899888232398e-05
2021-08,8.837067092161348e-05
2021-08,0.00019953601539062944
2021-08,8.052857882435001e-05
2021-08,8.837921824790716e-05
2021-08,8.334135965156408e-05
2021-08,0.0001867565149036206
2021-08,7.863153763164947e-05
2021-08,9.337881227548186e-05
2021-08,7.257106848490722e-05
2021-08,7.707541903631235e-05
2021-08,6.660086938872387e-05
2021-08,9.290082286270413e-05
2021-08,0.00010324711932439708
2021-08,6.377093500133152e-05
2021-08,7.455526725310388e-05
2021-08,8.873006861566206e-05
2021-08,7.20586789818788e-05
2021-08,9.294762765138202e-05
2021-08,0.00011195656692535265
2021-08,8.308610023979236e-05
2021-08,0.00010627415997635079
2021-08,7.41658116164691e-05
2021-08,8.41592023237863e-05
2021-08,8.047839057278559e-05
2021-08,5.974100591824108e-05
2021-08,5.7712073024201065e-05
2021-08,6.173734476218989e-05
2021-08,8.19188144034228e-05
2021-08,7.766532828237135e-05
2021-08,8.710537928973337e-05
2021-08,0.00010064896358707319
2021-08,8.344111028993615e-05
2021-09,9.246382710857656e-05
2021-09,8.124933574561781e-05
2021-09,8.408814116049822e-05
2021-09,7.348616463868794e-05
2021-09,0.00011185918246773137
2021-09,8.570937815932696e-05
2021-09,7.326686396758252e-05
2021-09,7.834318382243371e-05
2021-09,8.334339752415136e-05
2021-09,8.943136732415803e-05
2021-09,8.105930944499881e-05
